"match_id","id","total_goals","supremacy","draw_factor","fit_error","expH","expA"
3754315,"premier425",2.7,0.21,1.1,1.81212645349528e-09,1.4515120880142,1.2449642888621
3754213,"premier426",2.47,0.08,1.07,7.50300590187397e-10,1.27855695958104,1.19611610179703
3754325,"premier427",2.3,-0.22,1.03,1.66965992941874e-09,1.04182554266124,1.26130858360814
3754106,"premier428",2.69,0.68,1.07,9.65328499273397e-09,1.68549947149588,1.00253994555505
3754148,"premier429",2.65,-0.62,1.07,2.95215659554693e-09,1.0152271486132,1.63105633138685
3754329,"premier430",2.71,0.47,1.08,1.65313660979203e-09,1.5929453933931,1.12053895339667
3754068,"premier431",2.31,0.27,1.1,4.19123000088099e-09,1.28953800500675,1.02420549749228
3754169,"premier432",2.68,1,0.92,4.38535389297762e-09,1.84050399072463,0.84032539302747
3754217,"premier433",2.85,0.05,1.13,4.09336355094717e-09,1.45060113892335,1.39881468862846
3754077,"premier434",3.39,1.85,1.09,8.98557862553534e-09,2.6202706780895,0.770284613551101
3754010,"premier435",2.44,0.41,1.06,1.87733907840438e-09,1.42632823801893,1.0172287339747
3754146,"premier436",2.56,-0.13,1.07,9.67837671431693e-10,1.215824134304,1.34569165223967
3754298,"premier437",2.58,0.38,1.1,2.96062902378073e-09,1.47802987204976,1.09718839922168
3754040,"premier438",2.74,1.09,1.08,9.27281739660171e-09,1.91565563555553,0.82267077581635
3754011,"premier439",2.37,-0.28,1.09,2.95353828422774e-09,1.04459372184315,1.3276332523856
3754222,"premier440",2.68,0.6,1.05,1.47172437436797e-08,1.6414366125258,1.04033640211662
3754174,"premier441",2.99,-0.83,1.1,1.61759458657717e-08,1.07991985459471,1.90605663774099
3754212,"premier442",2.64,1.23,1.07,1.36258707130662e-08,1.9317226984207,0.705107592990374
3754008,"premier443",3.09,1.88,0.88,6.43269340838415e-09,2.48674207804126,0.602104388567333
3754001,"premier444",2.79,-1.01,1.06,2.36251757571752e-08,0.892053191511885,1.89776255333681
3753978,"premier445",2.44,0.7,1.04,1.66105457800752e-09,1.57198704211464,0.870325391012062
3754339,"premier446",2.57,0.19,1.06,4.468634440523e-10,1.37924373016698,1.18972615037029
3754197,"premier447",2.94,-0.38,1.16,2.87746299147202e-08,1.28109150275973,1.66002809517609
3754323,"premier448",2.71,0.34,1.11,1.93197478485164e-09,1.52405199469548,1.18110553690494
3754266,"premier449",2.48,0.09,1.07,1.27565304574329e-09,1.28483862236556,1.19673357265831
3754105,"premier450",2.39,-0.13,1.05,3.88934517808629e-09,1.13387030318627,1.2596839906894
3754330,"premier451",2.44,0.05,1.1,1.59094041553534e-09,1.24858992931232,1.19487970311767
3754278,"premier452",2.62,0.41,1.14,6.80177933153677e-10,1.51268745235455,1.10457354162964
3753995,"premier453",2.71,0.79,1.07,2.25870029904792e-09,1.75344559016595,0.960724589189447
3754099,"premier454",2.47,0.75,1.08,2.64130106369861e-09,1.61008204661212,0.864207630507201
3754079,"premier455",3.46,2.09,1.06,1.19135091247109e-08,2.77579710538611,0.687474379954295
3754335,"premier456",2.92,0.3,1.17,3.62797902854531e-09,1.61039351614037,1.3068256665943
3754076,"premier457",2.65,-0.17,1.06,2.48971664473002e-09,1.24214829214165,1.41105265209337
3754171,"premier458",2.77,0.52,1.05,3.74493936938077e-09,1.64551951469422,1.12142557788979
3754060,"premier459",2.62,-0.21,1.09,2.31123405411789e-09,1.20519827611735,1.41547984210525
3754074,"premier460",2.61,0.03,1.08,2.14832307640566e-09,1.32073022690034,1.28905945111536
3754115,"premier461",3,1.61,1,8.76669945113393e-09,2.3046345198427,0.697529870759336
3754067,"premier462",2.69,0.58,1.06,3.88736360104098e-09,1.63742475166405,1.05573189921671
3754256,"premier463",2.57,-0.27,1.07,1.63915164919918e-09,1.15195695930808,1.4203114429749
3754193,"premier464",3.24,1.73,1.17,8.04156214120764e-09,2.4848553607877,0.751841692471021
3754302,"premier465",2.89,0.92,1.13,5.80622979406022e-09,1.90139634066535,0.984388883141365
3754198,"premier466",2.84,0.32,1.13,3.38217510661567e-09,1.57862891459904,1.25769109534968
3753999,"premier467",2.9,-1.19,1.07,1.45983332182465e-08,0.855657723324682,2.04753411241316
3754245,"premier468",2.38,0.44,1.08,3.48076185642806e-09,1.40730259240464,0.968338465197609
3754102,"premier469",2.71,0.15,1.08,1.08067026603119e-09,1.43121319167089,1.28041465778056
3754269,"premier470",2.43,0.66,1.04,3.22735409359778e-09,1.54766568939565,0.884749942374522
3754126,"premier471",3.22,1.55,1.09,3.82729449390429e-09,2.38196414231458,0.834878113023999
3754017,"premier472",2.33,-0.1,1.07,3.28617844397144e-09,1.11399289757784,1.21253188341875
3754263,"premier473",2.91,0.42,1.14,2.2890119563969e-09,1.66287536387788,1.24302704369273
3754133,"premier474",2.47,0.53,1.01,2.54879325173048e-09,1.5010629191209,0.967944990807185
3754091,"premier475",2.34,0.45,1.03,4.00747065931989e-09,1.39175946994834,0.94452828198566
3754288,"premier476",2.91,-0.66,1.09,9.63681857802004e-08,1.12719512975485,1.78545642049603
3754234,"premier477",2.62,-0.37,1.07,3.07373112463644e-09,1.12772773147204,1.49722854954204
3754230,"premier478",2.65,0.49,1.1,6.22696147980703e-09,1.56777735686318,1.0822615037424
3754015,"premier479",2.81,0.09,1.17,2.25103362931637e-09,1.45446233293031,1.35960670859869
3754119,"premier480",2.66,0.08,1.12,1.44650149507402e-09,1.37042894105748,1.28980148535443
3754098,"premier481",2.57,0.46,1.1,1.52959825958332e-09,1.51191279585366,1.05327656134088
3754223,"premier482",2.47,-0.62,1.07,8.07906858419425e-09,0.92330034189422,1.54477071932197
3754167,"premier483",3.36,1.91,1.06,7.71605347999252e-09,2.63327930076383,0.726729925146117
3754090,"premier484",2.57,0.25,1.1,8.64167060777693e-10,1.41019275495189,1.15543480075528
3753983,"premier485",2.86,-0.79,1.07,1.70902612702997e-08,1.03098584396314,1.8243271993023
3754273,"premier486",2.59,0.16,1.09,7.57208900223198e-10,1.37166858937175,1.21610172532509
3754006,"premier487",2.56,-0.11,1.09,3.59316050103373e-09,1.22720418798488,1.33672891453829
3754082,"premier488",2.89,1.29,1.07,3.47215978410182e-09,2.08964159601864,0.801805790378911
3754191,"premier489",2.87,1.23,1.11,9.0159782441591e-09,2.04906868416381,0.818618718412461
3754029,"premier490",2.83,1.45,1.05,9.27659065674738e-09,2.13853921228696,0.68695320181632
3754238,"premier491",2.78,0.35,1.09,1.21002839869612e-09,1.56616080818963,1.21778592018473
3754156,"premier492",2.82,0.66,1.12,2.46605601820304e-09,1.74192647465766,1.08093272408906
3754297,"premier493",2.66,1.52,1.06,8.28298737020357e-09,2.08871945673851,0.570570708404047
3754311,"premier494",2.64,0.13,1.1,1.52247868912481e-09,1.38638875928478,1.25697949847056
3754293,"premier495",2.52,-0.66,1.06,3.71455867419966e-09,0.931180123508088,1.58763154609546
3754000,"premier496",2.61,-0.74,1.01,4.2993099218547e-09,0.932761131985075,1.67604866453122
3754194,"premier497",2.88,0.17,1.1,3.73857858978064e-09,1.52488724460733,1.35789383556631
3754265,"premier498",3.13,0.83,1.14,2.54146961232551e-09,1.98189694916967,1.14699780395883
3754258,"premier499",2.94,-1.42,1.06,4.38334860778183e-08,0.759829572844155,2.18402536913738
3754351,"premier500",2.7,1.06,1.15,4.37627283777787e-09,1.87819609973234,0.81728359887887
3753996,"premier501",2.92,1.44,1.06,3.25726921822495e-09,2.18008507326372,0.738221824609886
3754283,"premier502",2.68,0.88,1.06,8.00118253847732e-08,1.78012288529342,0.902893396189758
3754208,"premier503",2.92,0.72,1.15,7.87071680003182e-09,1.81891068652733,1.10089906597817
3754211,"premier504",2.99,-0.14,1.13,4.50960546647374e-09,1.4237602412607,1.56279753108701
3754247,"premier505",2.57,0.95,1.1,5.90729298386996e-09,1.76436201424746,0.810482442305318
3753972,"premier506",2.64,0.38,1.13,3.15954302550376e-09,1.5055284971288,1.12947671559943
3754185,"premier507",2.32,-0.47,1.07,3.02503198524867e-09,0.927533078213606,1.39646743022598
3754301,"premier508",2.82,-1.07,1.07,5.45289897718869e-09,0.87820069339213,1.94352398156028
3754109,"premier509",2.95,1.15,1.11,4.24916110990434e-09,2.04890181490766,0.902702571022772
3753979,"premier510",2.71,1.11,1.01,6.930970676154e-09,1.90909427595393,0.796371545663081
3754178,"premier511",2.32,0.02,1.06,1.55569801570459e-09,1.169000291821,1.14818335652835
3754157,"premier512",2.83,0.02,1.07,1.74685584505525e-09,1.42377620163982,1.40826701344529
3754304,"premier513",2.83,0.89,1.06,7.32961579628342e-09,1.85863810250324,0.967020028109338
3754186,"premier514",2.57,-0.26,1.07,6.90066072302583e-09,1.15645144055368,1.4143084772338
3754028,"premier515",3.03,1.16,1.11,2.86296636907283e-07,2.09437989132025,0.932632686185774
3754150,"premier516",2.39,-0.12,1.09,1.37768733960226e-09,1.13214406867018,1.25347436150304
3754047,"premier517",2.83,1.31,1.1,1.05998179895398e-08,2.06687275267283,0.758568347915525
3754038,"premier518",3.05,-1.19,1.12,1.12842132524587e-08,0.932489138873189,2.12120625375336
3754093,"premier519",2.74,0.06,1.13,1.09267029126604e-09,1.39927918173402,1.34039491179129
3754235,"premier520",2.47,0.47,1.11,1.11527443839262e-09,1.46894813711283,1.00212475992009
3754160,"premier521",3.04,1.7,0.94,4.76841813419873e-09,2.37054777950611,0.669670972347518
3754073,"premier522",3.05,1.49,1.16,4.28820383850023e-09,2.27424779788447,0.780316824081004
3754347,"premier523",2.61,1.27,1.02,3.11983632414093e-09,1.93572060395307,0.670133249153761
3754113,"premier524",2.65,1.2,1.03,7.49942897675348e-09,1.92375201582797,0.726769107513342
3754135,"premier525",2.83,-0.88,1.11,9.73711008709487e-09,0.972152183985867,1.85712149518298
3754085,"premier526",2.83,0.15,1.18,2.03019590939277e-09,1.48849260501791,1.33753627680998
3754286,"premier527",2.61,0.27,1.1,8.97671261284591e-10,1.43625935987413,1.16991716593844
3754215,"premier528",2.44,-0.72,1.01,3.77273590766033e-09,0.860791030660244,1.57876507787822
3754143,"premier529",2.88,-1.13,1.06,1.18929888614924e-08,0.875227143594582,2.00896802300982
3754046,"premier530",2.87,0.48,1.18,1.16518778786361e-09,1.67503611070434,1.19203747382895
3754162,"premier531",2.48,-0.23,1.11,4.29328083362089e-09,1.12395556297088,1.35656780823443
3754218,"premier532",2.5,0.19,1.07,4.03491333722946e-10,1.34271727527327,1.15319931058611
3754328,"premier533",3.21,1.63,1.07,6.2862112179906e-09,2.41761226025737,0.787477222679178
3754182,"premier534",2.78,-0.23,1.12,2.58744631274779e-09,1.27963856767635,1.50506268386273
3754072,"premier535",2.48,-0.01,1.09,1.86996394772703e-09,1.23174959968768,1.24541556338328
3754096,"premier536",2.45,0.13,1.11,7.75417637187506e-10,1.28887805965602,1.16050394770851
3754117,"premier537",2.72,-1.1,1.04,2.3168322865601e-08,0.80872237427777,1.90984591823721
3754255,"premier538",2.56,1.31,1.03,1.28298709282667e-08,1.93528900334749,0.621713008817392
3754276,"premier539",3.11,1.54,1.03,5.70350229905408e-09,2.32675829743005,0.78604163752526
3754013,"premier540",2.7,-0.37,1.1,3.16985666101654e-09,1.16501721007951,1.5379825057606
3754025,"premier541",2.82,1.58,0.95,9.37921212731719e-09,2.19663114357162,0.618423976504861
3754166,"premier542",3.07,0.52,1.12,3.79031324228861e-09,1.79529942434076,1.27656425793008
3754044,"premier543",2.68,1.35,1.03,5.64532990709339e-09,2.01187901660235,0.665823857588953
3754136,"premier544",2.59,0.56,1.09,6.5664754556816e-10,1.57553392951954,1.01459685457199
3754188,"premier545",2.61,0.04,1.12,6.07224415057983e-10,1.32298195453285,1.28622887093918
3754153,"premier546",2.39,0.2,1.08,1.43912588262023e-09,1.2943828118478,1.09680506175924
3754219,"premier547",2.47,-0.04,1.08,9.20152870406069e-10,1.21071181905069,1.25438993733675
3754259,"premier548",2.48,0.51,1.1,2.07579013601513e-09,1.49803517224335,0.986368157917342
3754051,"premier549",2.51,-0.42,1.04,4.61557170742951e-09,1.047569391695,1.46452950722531
3754296,"premier550",2.98,0.16,1.16,4.76674286419076e-09,1.57057418820685,1.40822147125464
3754285,"premier551",2.38,0.17,1.09,6.33924903398114e-09,1.27094051614794,1.10416246879128
3754248,"premier552",2.65,0.45,1.11,3.35093541260874e-09,1.55055117346736,1.10326415096484
3754287,"premier553",2.86,1.27,1.1,5.44951361893733e-09,2.06576254410675,0.792522088635345
3754343,"premier554",3.02,0.58,1.12,8.08174305620915e-09,1.80318857911698,1.21874390124929
3754054,"premier555",3.45,2.09,0.97,1.11451646939838e-08,2.7677363265569,0.682466344657085
3753974,"premier556",2.9,-0.44,1.12,4.60218926609236e-09,1.22846194198403,1.66815020009079
3754309,"premier557",2.68,-0.4,1.13,1.06744028447165e-08,1.1395899783309,1.54049270346258
3754014,"premier558",2.31,-0.38,1.09,6.18646145445492e-09,0.963537699345994,1.34636610369054
3754279,"premier559",2.27,0.65,1.08,3.868304235578e-09,1.46045228046382,0.807931087487853
3754057,"premier560",2.99,1.4,1.17,7.34775219973234e-09,2.19398784486392,0.792599920251734
3754173,"premier561",3.08,1.28,1.18,8.90113212786774e-09,2.1768562640596,0.900155101942379
3754326,"premier562",2.41,0.56,1.12,9.03025432551754e-10,1.48684695151604,0.928011921148843
3754056,"premier563",2.59,0.75,1.08,2.83051110744236e-09,1.66560052699644,0.919882340301569
3754019,"premier564",2.44,0.2,1.1,1.71301885004135e-09,1.31726596387978,1.1208879032982
3754130,"premier565",2.49,0.61,1.04,2.31579882152854e-09,1.55135431445379,0.938914164910043
3754291,"premier566",2.58,-0.24,1.12,1.13067190510198e-09,1.17121678428465,1.40831033110857
3754195,"premier567",2.43,0.43,1.1,8.771922842131e-10,1.43395968712371,0.998967289523258
3753998,"premier568",2.44,-0.37,1.07,5.4975792333173e-09,1.03190724949189,1.40540833754336
3754045,"premier569",3.18,-0.69,1.14,8.88303993547238e-09,1.2462009485452,1.93411988032545
3754226,"premier570",2.59,-0.94,1.04,9.16568432792573e-09,0.82510531052149,1.76648860962912
3754069,"premier571",3.24,1.89,0.95,2.40423884801575e-09,2.56536218547047,0.675962976467646
3754058,"premier572",2.86,0.65,1.12,7.36615376447618e-09,1.75131955500776,1.10601097748421
3754319,"premier573",2.42,1.22,1.05,6.12282501455621e-09,1.81531762841666,0.600087472030198
3754101,"premier574",2.67,-0.16,1.19,2.09717821777314e-09,1.25635674740599,1.41315108030802
3754036,"premier575",2.35,0.17,1.06,1.98525508269006e-09,1.26322828608921,1.09040128493696
3754346,"premier576",2.96,-0.87,1.11,8.27191028784831e-09,1.04559608468021,1.91354886830743
3754122,"premier577",2.25,-0.02,1.08,3.36109224092267e-09,1.11806308539026,1.13566296321576
3754251,"premier578",2.54,-0.59,1.09,3.09593265346979e-09,0.976826492371589,1.56498762925004
3754114,"premier579",2.41,-0.53,1.06,2.64915041170265e-09,0.940465350908166,1.47427335226214
3754140,"premier580",2.92,0.1,1.15,3.507797759406e-09,1.50590989642312,1.41037284307222
3753981,"premier581",2.34,-0.22,1.09,2.29617022065196e-09,1.05790023961545,1.28007673485317
3754021,"premier582",2.57,0.52,1.06,9.6367719109324e-09,1.54716002212524,1.02739900556175
3754088,"premier583",2.49,-0.72,1.08,4.03957115875167e-09,0.884867237640804,1.60979384963738
3754062,"premier584",2.62,1.35,1.13,2.8553638991245e-08,1.98600394897448,0.633664826142087
3754305,"premier585",2.75,0.11,1.13,1.68554819347439e-09,1.43193764020896,1.32004986180718
3754142,"premier586",3.34,1.28,1.18,1.79990826740098e-08,2.30824433964456,1.03228596874554
3754183,"premier587",2.54,0.52,1.11,1.50547463969606e-09,1.53118390500413,1.00684368138456
3754032,"premier588",2.45,0.55,1.11,2.52353507466505e-09,1.49733175726724,0.9518229200256
3754071,"premier589",2.47,0.74,1.07,2.56527905849206e-09,1.60473545265208,0.866557285404629
3754065,"premier590",2.81,0.75,1.15,2.51717761669291e-09,1.78456467209737,1.03000704485071
3754250,"premier591",2.41,-0.36,1.04,2.46982907565639e-09,1.02460772839979,1.38887101190932
3754004,"premier592",2.54,0.67,1.09,5.82798592663108e-09,1.6058402508612,0.931780223220973
3754125,"premier593",2.85,0.94,1.12,9.75414728639382e-09,1.89459082512076,0.955016677171751
3754260,"premier594",3.08,1.53,1.11,1.16911189574588e-08,2.30259425615274,0.774855606932002
3754338,"premier595",2.66,0.25,1.12,6.30831512639944e-10,1.45646665391495,1.20695289692211
3754168,"premier596",2.39,0.92,1.1,3.09861070616355e-08,1.65132947466727,0.735099065077231
3754027,"premier597",2.98,1.53,1.02,4.49996003658359e-09,2.25406446086995,0.721832401798403
3754345,"premier598",2.41,0.13,1.14,4.91566369449228e-10,1.27162154107089,1.1414867954764
3754202,"premier599",2.63,-0.23,1.16,1.00024282650409e-08,1.2010906280034,1.42824765062658
3754161,"premier600",2.29,0.33,1.06,2.4241886049922e-09,1.3098270593578,0.98311031106248
3754179,"premier601",2.44,-0.39,1.05,3.82237458449763e-09,1.02721486911235,1.41695373206008
3754341,"premier602",2.44,0.63,1.03,4.65238069038735e-09,1.53270242134935,0.903317781951881
3754200,"premier603",2.32,0.5,1.1,6.47905582555852e-09,1.41200485900768,0.909226014880214
3754348,"premier604",2.49,-0.58,1.08,2.0957210465642e-09,0.956742570580652,1.53331032416658
3753975,"premier605",2.48,-0.04,1.05,1.2239882437925e-09,1.2168152547825,1.26128352110102
3754271,"premier606",2.51,0.52,1.04,4.26232045775119e-09,1.51497084096035,0.999512136571917
3754084,"premier607",2.21,0.29,1.08,3.14536103523348e-09,1.2491207028464,0.958427739460984
3754110,"premier608",2.91,-0.88,1.05,5.36835679485677e-09,1.01512490431129,1.89861591763551
3754111,"premier609",2.69,0.32,1.15,1.31741882273283e-09,1.50451468508715,1.18486047067891
3754163,"premier610",2.66,0.87,1.1,4.97775430509478e-09,1.76328916735999,0.897906833012591
3754201,"premier611",2.53,0.75,1.09,3.86311382863298e-09,1.64285161287408,0.889677556228978
3754089,"premier612",2.39,0.09,1.08,8.06901816988819e-09,1.2397652027382,1.15217155086817
3754275,"premier613",2.56,-0.07,1.11,2.94568726600735e-09,1.24323852520686,1.31275596985823
3754094,"premier614",2.38,1.01,1.06,5.05787409258889e-09,1.69353369167068,0.686971808397645
3754317,"premier615",2.7,-0.84,1.06,5.09319487503864e-09,0.934177414081509,1.77045107025606
3754095,"premier616",2.99,-1.3,1.04,8.96498013421061e-09,0.844222025909448,2.14373527840833
3754340,"premier617",2.12,0.15,1.07,2.29056632105485e-09,1.13243128279819,0.983326375241187
3753997,"premier618",2.46,0.72,1.1,3.15384289831868e-09,1.59290867152478,0.86822139672562
3754252,"premier619",3.06,0.89,1.11,3.39321322658576e-09,1.97547492003001,1.08155620155352
3754103,"premier620",2.39,-0.74,1.03,2.67267615082926e-09,0.826968077592423,1.56340355573637
3754306,"premier621",2.38,0.15,1.1,1.57891286552959e-09,1.26790620642001,1.11419900542805
3754316,"premier622",2.85,1.39,1.07,9.52575236411235e-09,2.12044649292949,0.728162597503207
3754290,"premier623",2.94,1.11,1.11,4.70591335010852e-09,2.02266315913303,0.91630445768898
3754292,"premier624",2.39,0.32,1.09,2.08229821580343e-09,1.35707448630216,1.03269810084671
3754120,"premier625",2.47,0.85,1.01,9.8816011376578e-09,1.6570911031707,0.809389572746511
3754127,"premier626",2.62,-0.1,1.1,4.67331370039024e-10,1.26136324091553,1.35833194649377
3754303,"premier627",2.31,0.26,1.09,7.59576590848953e-10,1.28858383776288,1.02447169098662
3754080,"premier628",2.72,1.21,1.08,1.29991647367176e-08,1.96410126776876,0.756646843168559
3754253,"premier629",2.57,-0.66,1.08,6.44478209659448e-09,0.951710981276499,1.61663996996158
3754281,"premier630",2.32,0.44,1.07,3.46810180455547e-09,1.38044953169302,0.93960691904331
3754274,"premier631",2.47,0.61,1.07,9.70947694684479e-09,1.53769739289291,0.932648126664989
3754264,"premier632",3.01,1.5,1.07,3.07948720094685e-08,2.25506881180147,0.752442205379357
3754039,"premier633",2.34,0.38,1.1,1.72594035413321e-09,1.35934684963383,0.975654258931262
3754350,"premier634",2.67,1.22,1.05,8.54302829508769e-09,1.94520961371761,0.724575875136497
3754244,"premier635",2.62,0.17,1.12,1.38057627740926e-09,1.39502894423364,1.22054803169424
3754031,"premier636",2.46,-0.8,1.08,3.76811276516352e-09,0.833743271019086,1.62971263572031
3754139,"premier637",2.28,-0.17,1.06,2.18571765839496e-09,1.05162423772511,1.22631239775252
3754261,"premier638",2.85,0.93,1.05,4.65129827743313e-09,1.88970927261728,0.958184911694459
3754214,"premier639",2.39,-0.88,1.03,5.37881879335208e-09,0.753649777970481,1.6383300571001
3754147,"premier640",2.95,0.48,1.2,2.22879190949665e-09,1.71602261037134,1.23852296397325
3754049,"premier641",2.91,1.2,1.16,9.49987074822715e-09,2.05430750784961,0.857601778008693
3754012,"premier642",2.46,-0.21,1.1,1.05710551973575e-09,1.12553575678331,1.33457917051363
3754321,"premier643",2.38,0.66,1.1,3.16321659835256e-09,1.5206945166186,0.858446947453465
3754121,"premier644",2.46,0.07,1.07,2.36582445366473e-09,1.26537057239488,1.19166224517634
3754236,"premier645",2.25,-0.07,1.06,3.6282610329151e-09,1.09017641305608,1.16118826407496
3754331,"premier646",2.67,0.72,1.1,2.26549500927687e-09,1.69757801174019,0.97313909639853
3754324,"premier647",2.65,1.3,1.15,9.15663960121589e-09,1.97584617797554,0.678023704467857
3754239,"premier648",2.36,-0.3,1.05,2.3775977589426e-09,1.03008064305303,1.33340337935143
3754327,"premier649",2.58,-0.89,1.01,2.64631293796253e-09,0.842005352178438,1.73527867569153
3754334,"premier650",2.36,-0.03,1.08,2.4691757467582e-09,1.16660984651969,1.19825914502657
3754231,"premier651",2.47,0.92,1.04,4.52300866272599e-09,1.69375648707708,0.778199573797901
3754280,"premier652",2.8,-0.94,1.14,1.04044589051988e-08,0.930014550856667,1.86583685493242
3754050,"premier653",2.45,0.19,1.1,1.63271669130599e-09,1.32039628090028,1.13327725971594
3753976,"premier654",2.83,1.69,1,1.10792794552269e-08,2.25759715258964,0.570232581174959
3753991,"premier655",2.67,-0.04,1.07,3.73726203928334e-09,1.31052936036891,1.3546313172285
3754232,"premier656",2.48,0.98,1.06,1.81775271081452e-08,1.73085399417956,0.749422873213335
3754005,"premier657",2.55,0.51,1.09,2.81195260680473e-09,1.5309536397035,1.02138545837382
3754349,"premier658",2.64,-0.37,1.13,6.92850550073038e-09,1.13247259153103,1.50674918095539
3754061,"premier659",2.8,1.25,1.13,8.32059512267383e-09,2.02890894334137,0.774046355344956
3754277,"premier660",2.9,0.96,1.06,1.07497477955336e-08,1.92884376513085,0.971541947641461
3754249,"premier661",3.18,2.1,0.98,8.93823788383681e-09,2.6382813221093,0.537900918521623
3754177,"premier662",2.68,0.1,1.11,2.42256541564034e-09,1.39116522341775,1.28966139100847
3754164,"premier663",2.61,1,1.03,5.09285533005563e-09,1.80455990218901,0.806012968331333
3754151,"premier664",2.52,0.45,1.13,1.04946208339135e-09,1.48194710587979,1.03346052662847
3754318,"premier665",2.82,0.29,1.12,1.80474991216016e-09,1.55800233409106,1.26595421363104
3754289,"premier666",2.49,-0.12,1.07,2.83311918479031e-09,1.18610663612888,1.30464352728666
3754220,"premier667",2.53,-0.44,1.07,3.26432560670913e-09,1.04390320813527,1.48263058841569
3754081,"premier668",2.34,-0.6,1.03,6.90471201350379e-09,0.869951751441499,1.47216442110646
3753988,"premier669",2.37,0.52,1.04,3.28006312131657e-09,1.44743397056781,0.926506804186292
3754313,"premier670",2.83,-1.17,1.1,6.14166111313845e-09,0.829787722517058,1.99764509639413
3754196,"premier671",2.3,0.05,1.06,1.56132759948668e-09,1.17358294394249,1.12712231869051
3754053,"premier672",2.68,-1.21,1.05,9.44948208090126e-09,0.738685351578227,1.94618880361184
3754002,"premier673",2.88,1.12,1.08,5.92545083853741e-09,1.99926549149754,0.881531667599178
3753973,"premier674",2.79,0.77,1.12,7.90659242228082e-09,1.78121504998779,1.008636175695
3754181,"premier675",2.47,-0.06,1.08,1.17257498962467e-09,1.2053670906468,1.26842523572124
3753980,"premier676",2.95,-0.02,1.09,6.08444999721339e-09,1.46459005288241,1.48048914997777
3754224,"premier677",2.44,0.87,0.99,1.80609193996359e-09,1.6519645726442,0.783347279820882
3753977,"premier678",2.31,0.39,1.09,6.94352020727062e-09,1.35017877944765,0.963710696183413
3754052,"premier679",2.32,0.22,1.08,2.3475375503085e-09,1.26886379371657,1.04934385730365
3754124,"premier680",2.67,0.56,1.1,2.13628538304286e-09,1.61493473583846,1.05413392403053
3754100,"premier681",2.62,0.41,1.19,1.67110917937346e-08,1.51713537660414,1.10457659205594
3754064,"premier682",2.41,-0.08,1.08,2.19708954023381e-09,1.1666837173993,1.24432494203329
3754043,"premier683",2.92,1.28,1.16,6.11219096536666e-09,2.10322592503014,0.820209839317713
3754118,"premier684",2.94,1.55,1.02,6.07111288377331e-09,2.2446483995317,0.690944169290264
3754075,"premier685",2.63,-0.76,1.12,6.31557417397807e-09,0.936370771780084,1.69479388662387
3754144,"premier686",2.8,-0.55,1.09,4.06073219459231e-09,1.12629394898314,1.67513542060492
3754087,"premier687",2.67,0.42,1.09,2.94031538727115e-07,1.54748993372907,1.12499102770538
3754243,"premier688",2.49,0.31,1.1,1.58589068011873e-09,1.39753366149766,1.09239087333405
3754272,"premier689",2.36,0.45,1.08,2.24495860662367e-09,1.40597098528384,0.95321872080405
3754175,"premier690",2.29,0.56,1.07,3.1756003786707e-09,1.42680822047889,0.866825619064586
3754176,"premier691",2.64,0.72,1.08,4.92244057158629e-09,1.67636563585845,0.960346352917525
3753982,"premier692",2.4,0.24,1.08,1.24100489367051e-09,1.32027166544471,1.07612316931662
3754299,"premier693",2.54,0.58,1.06,3.74199229744719e-09,1.55872141297189,0.982638680150097
3754262,"premier694",2.48,-0.44,1.04,3.94750068108481e-09,1.01603813854582,1.45946509328432
3754022,"premier695",2.48,0.65,1.1,2.49190017335908e-08,1.56612247511864,0.913547599610492
3754035,"premier696",2.93,1.6,1.1,5.39990406493532e-09,2.26465270931743,0.664685451496834
3754016,"premier697",2.62,0.97,1.02,1.39009236391485e-08,1.79809658752867,0.823343316219778
3754116,"premier698",2.5,-0.16,1.07,1.48297327777374e-09,1.16690690165991,1.32940224977669
3754030,"premier699",2.51,-0.37,1.05,1.44965317083467e-08,1.07213624643603,1.44119507948385
3754241,"premier700",2.88,-0.56,1.06,3.42637780393904e-09,1.1601404648793,1.72076263726472
3753986,"premier701",2.72,1.02,1.12,8.30696847411241e-09,1.8702609686058,0.848199386499566
3754152,"premier702",2.51,-0.24,1.1,3.63175410971896e-09,1.1315589266713,1.37523650363799
3754209,"premier703",2.5,0.56,1.08,4.75767885390099e-09,1.53177005650809,0.970838503031633
3754048,"premier704",2.64,0.05,1.11,9.21529037933512e-10,1.34286025531649,1.29411457938997
3754322,"premier705",2.77,0.06,1.08,5.57165870904561e-10,1.41403040356899,1.35366735713148
3754137,"premier706",2.61,-0.15,1.06,2.73122229883302e-09,1.23020360978965,1.37996711933261
3754295,"premier707",2.84,1.81,1.01,7.1080010253972e-09,2.32926888781131,0.51512467320157
3754024,"premier708",2.53,0.2,1.06,1.02219667011064e-09,1.3645045088421,1.16927049830324
3754172,"premier709",2.48,0.27,1.09,1.00219640446653e-09,1.37660628622367,1.1050044051847
3754155,"premier710",2.24,0.24,1.05,1.34714648613708e-09,1.2410443701992,0.999889455956676
3754009,"premier711",3.06,1.59,0.99,6.9484736873973e-09,2.32538078627841,0.735872886902782
3754216,"premier712",2.64,0.02,1.08,5.03366802428403e-10,1.32983570122739,1.30660950935626
3754227,"premier713",2.69,0.61,1.08,4.39680279692676e-09,1.64746993795203,1.0418431393733
