"match_id","id","PSCH_prob","PSCD_prob","PSCA_prob","BbAvH_prob","BbAvD_prob","BbAvA_prob","BbAv>2.5_prob","BbAv<2.5_prob"
3879599,"seriea107",0.473674549515098,0.279346529201212,0.246978921283691,0.470736879113152,0.284138476581813,0.245124644305035,0.480211081794195,0.519788918205805
3879603,"seriea108",0.429997928771544,0.285829526996828,0.284172544231629,0.41172732616328,0.297790204457718,0.290482469379001,0.422680412371134,0.577319587628866
3879606,"seriea109",0.431787675854513,0.284929658194693,0.283282665950793,0.456324927189398,0.289752331068115,0.253922741742487,0.421188630490956,0.578811369509044
3878550,"seriea11",0.334131810085376,0.305939438609422,0.359928751305202,0.425862635687158,0.293195147934149,0.280942216378692,0.423376623376623,0.576623376623377
3879605,"seriea110",0.403300978856842,0.296078966351095,0.300620054792063,0.415643206108087,0.296701282347597,0.287655511544316,0.440104166666667,0.559895833333333
3879607,"seriea111",0.568706118355065,0.258776328986961,0.172517552657974,0.569884442822856,0.25362149466111,0.176494062516034,0.488126649076517,0.511873350923483
3879608,"seriea112",0.407405190442164,0.295399533855346,0.29719527570249,0.428370233102507,0.294005656880913,0.27762411001658,0.415384615384615,0.584615384615385
3879613,"seriea113",0.162406092415355,0.267284141195842,0.570309766388803,0.18975528440674,0.274212838738063,0.536031876855197,0.431168831168831,0.568831168831169
3879612,"seriea114",0.243866974374025,0.270813601376679,0.485319424249296,0.281558246972156,0.28842552128855,0.430016231739293,0.465789473684211,0.53421052631579
3879609,"seriea115",0.784040889908295,0.147376107125619,0.068583002966086,0.761249301506221,0.16100873551316,0.077741962980619,0.608585858585859,0.391414141414141
3879611,"seriea116",0.395747743425196,0.29561879629352,0.308633460281285,0.409536987929226,0.29937672218877,0.291086289882004,0.404092071611253,0.595907928388747
3879610,"seriea117",0.458172979542232,0.281750050638039,0.260076969819729,0.484225239616613,0.271166134185303,0.244608626198083,0.553524804177546,0.446475195822454
3879616,"seriea118",0.222183097484524,0.26481823240723,0.512998670108246,0.251728907330567,0.280774550484094,0.467496542185339,0.506596306068602,0.493403693931398
3879615,"seriea119",0.559002558458439,0.260174063112306,0.180823378429255,0.554758488761358,0.263510282161645,0.181731229076997,0.452879581151832,0.547120418848167
3878551,"seriea12",0.586397409030291,0.241798437797676,0.171804153172033,0.632732635889849,0.228828064921329,0.138439299188822,0.509283819628647,0.490716180371353
